Date,open ,high,low,close
6/4/2023 12:09:00,"2,231.20","2,231.20","2,229.95","2,229.95"
6/4/2023 12:08:00,"2,230.50","2,231.35","2,229.85","2,231.20"
6/4/2023 12:07:00,"2,231.25","2,231.25","2,230.50","2,230.50"
6/4/2023 12:06:00,"2,231.70","2,232.40","2,230.60","2,230.60"
6/4/2023 12:05:00,"2,230.70","2,232.40","2,230.70","2,231.70"
6/4/2023 12:04:00,"2,230.50","2,231.75","2,229.85","2,230.70"
6/4/2023 12:03:00,"2,230.00","2,231.70","2,229.85","2,229.85"
6/4/2023 12:02:00,"2,230.15","2,231.25","2,230.00","2,230.00"
6/4/2023 12:01:00,"2,230.05","2,231.30","2,230.05","2,231.30"
6/4/2023 12:00:00,"2,229.85","2,230.40","2,229.85","2,230.05"
6/4/2023 11:59:00,"2,229.80","2,230.75","2,229.80","2,229.85"
6/4/2023 11:58:00,"2,230.90","2,230.90","2,229.80","2,229.80"
6/4/2023 11:57:00,"2,230.90","2,230.90","2,229.80","2,230.90"
6/4/2023 11:56:00,"2,229.75","2,231.05","2,229.75","2,230.90"
